NAME,X,Y,X-scaled,Y-scaled,label,top_level_cell_type,sub_level_cell_type
5630,16534,9412,4961,2824,13months-control-replicate_2,SMC,S2
5631,3101,9418,931,2826,13months-control-replicate_2,CA1,CA1-Ex
5632,14844,9408,4454,2823,13months-control-replicate_2,CA1,CA1-Ex
5633,7820,9418,2346,2826,13months-control-replicate_2,Inh,Cnr1
5634,2481,9419,745,2826,13months-control-replicate_2,CA1,CA1-Ex
5635,15852,9396,4756,2819,13months-control-replicate_2,Inh,Lamp5
5636,14484,9400,4346,2820,13months-control-replicate_2,Astro,Astro2
5637,10178,9401,3054,2821,13months-control-replicate_2,Astro,Astro2
5638,19611,9403,5884,2821,13months-control-replicate_2,Astro,Astro3
5639,2680,9404,804,2822,13months-control-replicate_2,CA1,CA1-Ex
5640,15391,9404,4618,2822,13months-control-replicate_2,CA1,CA1-Ex
5641,2567,9382,770,2815,13months-control-replicate_2,CA1,CA1-Ex
5642,15254,9365,4577,2810,13months-control-replicate_2,CA1,CA1-Ex
5643,15716,9388,4715,2817,13months-control-replicate_2,CA1,CA1-Ex
5644,3459,9381,1038,2815,13months-control-replicate_2,CA2,CA2-Ex
5645,13064,9374,3920,2813,13months-control-replicate_2,Micro,Micro2
5646,15504,9377,4652,2814,13months-control-replicate_2,CA1,CA1-Ex
5647,8686,9372,2606,2812,13months-control-replicate_2,Inh,Cnr1
5648,15614,9357,4685,2808,13months-control-replicate_2,CA1,CA1-Ex
5649,12933,9364,3880,2810,13months-control-replicate_2,Astro,Astro1
5650,19267,9363,5780,2809,13months-control-replicate_2,Oligo,Oligo1
5651,14932,9359,4480,2808,13months-control-replicate_2,CA1,CA1-Ex
5652,8804,9353,2642,2806,13months-control-replicate_2,Endo,Endo2
5653,3274,9340,983,2802,13months-control-replicate_2,CA1,CA1-Ex
5654,2419,9333,726,2800,13months-control-replicate_2,CA1,CA1-Ex
5655,542,9352,163,2806,13months-control-replicate_2,CTX-Ex,CTX-Ex2
5656,19378,9340,5814,2802,13months-control-replicate_2,Oligo,Oligo1
5657,15136,9328,4541,2799,13months-control-replicate_2,Inh,Lamp5
5658,7850,9332,2355,2800,13months-control-replicate_2,Inh,Cnr1
5659,15419,9313,4626,2794,13months-control-replicate_2,CA1,CA1-Ex
5660,16175,9320,4853,2796,13months-control-replicate_2,CA2,CA2-Ex
5661,16264,9318,4880,2796,13months-control-replicate_2,CA2,CA2-Ex
5662,3375,9320,1013,2796,13months-control-replicate_2,SMC,S1
5663,19463,9321,5839,2797,13months-control-replicate_2,Astro,Astro2
5664,2864,9291,860,2788,13months-control-replicate_2,CA1,CA1-Ex
5665,15814,9303,4745,2791,13months-control-replicate_2,Inh,Pvalb
5666,315,9304,95,2792,13months-control-replicate_2,CA2,CA2-Ex
5667,3054,9320,917,2796,13months-control-replicate_2,CA1,CA1-Ex
5668,2964,9301,890,2791,13months-control-replicate_2,CA1,CA1-Ex
5669,11699,9304,3510,2792,13months-control-replicate_2,Inh,Cnr1
5670,2676,9298,803,2790,13months-control-replicate_2,CA1,CA1-Ex
5671,3159,9299,948,2790,13months-control-replicate_2,CA1,CA1-Ex
5672,17090,9300,5127,2790,13months-control-replicate_2,Inh,Sst
5673,19546,9286,5864,2786,13months-control-replicate_2,Oligo,Oligo1
5674,7740,9280,2322,2784,13months-control-replicate_2,Endo,Endo1
5675,16091,9265,4828,2780,13months-control-replicate_2,CA2,CA2-Ex
5676,2773,9254,832,2777,13months-control-replicate_2,CA1,CA1-Ex
5677,18759,9249,5628,2775,13months-control-replicate_2,Astro,Astro2
5678,2575,9249,773,2775,13months-control-replicate_2,CA1,CA1-Ex
5679,19618,9249,5886,2775,13months-control-replicate_2,Oligo,Oligo1
5680,12262,9248,3679,2775,13months-control-replicate_2,Endo,Endo1
5681,15737,9237,4721,2772,13months-control-replicate_2,CA1,CA1-Ex
5682,15541,9241,4663,2773,13months-control-replicate_2,CA1,CA1-Ex
5683,15367,9224,4610,2768,13months-control-replicate_2,CA1,CA1-Ex
5684,14999,9226,4500,2768,13months-control-replicate_2,CA1,CA1-Ex
5685,2167,9231,650,2770,13months-control-replicate_2,CA1,CA1-Ex
5686,16163,9224,4849,2768,13months-control-replicate_2,CA1,CA1-Ex
5687,15647,9229,4694,2769,13months-control-replicate_2,CA1,CA1-Ex
5688,10510,9207,3153,2763,13months-control-replicate_2,Micro,Micro1
5689,2275,9207,683,2763,13months-control-replicate_2,CA1,CA1-Ex
5690,2002,9194,601,2759,13months-control-replicate_2,CA1,CA1-Ex
5691,8330,9200,2499,2760,13months-control-replicate_2,Micro,Micro1
5692,15195,9192,4559,2758,13months-control-replicate_2,CTX-Ex,CTX-Ex3
5693,15885,9211,4766,2764,13months-control-replicate_2,CA2,CA2-Ex
5694,6743,9189,2023,2757,13months-control-replicate_2,Oligo,Oligo1
5695,15088,9189,4527,2757,13months-control-replicate_2,Micro,Micro1
5696,2382,9193,715,2758,13months-control-replicate_2,CA1,CA1-Ex
5697,17920,9173,5376,2752,13months-control-replicate_2,SMC,S1
5698,290,9161,87,2749,13months-control-replicate_2,CA2,CA2-Ex
5699,17118,9161,5136,2749,13months-control-replicate_2,CA1,CA1-Ex
5700,9128,9165,2739,2750,13months-control-replicate_2,Micro,Micro1
5701,11662,9178,3499,2754,13months-control-replicate_2,Micro,Micro2
5702,16767,9163,5030,2749,13months-control-replicate_2,CA1,CA1-Ex
5703,13052,9153,3916,2746,13months-control-replicate_2,OPC,OPC
5704,2480,9169,744,2751,13months-control-replicate_2,CA1,CA1-Ex
5705,15708,9149,4713,2745,13months-control-replicate_2,CA1,CA1-Ex
5706,15569,9147,4671,2745,13months-control-replicate_2,CA1,CA1-Ex
5707,67,9137,20,2742,13months-control-replicate_2,Inh,Sst
5708,19177,9145,5753,2744,13months-control-replicate_2,Inh,Sst
5709,2759,9145,828,2744,13months-control-replicate_2,CA1,CA1-Ex
5710,16010,9111,4803,2734,13months-control-replicate_2,SMC,S2
5711,2629,9110,789,2733,13months-control-replicate_2,CA1,CA1-Ex
5712,13311,9116,3994,2735,13months-control-replicate_2,Micro,Micro2
5713,15839,9124,4752,2738,13months-control-replicate_2,CTX-Ex,CTX-Ex3
5714,16542,9107,4963,2733,13months-control-replicate_2,SMC,S2
5715,16968,9112,5091,2734,13months-control-replicate_2,CA2,CA2-Ex
5716,2132,9108,640,2733,13months-control-replicate_2,CA1,CA1-Ex
5717,17353,9105,5206,2732,13months-control-replicate_2,CTX-Ex,CTX-Ex2
5718,13963,9097,4189,2730,13months-control-replicate_2,SMC,S1
5719,18702,9091,5611,2728,13months-control-replicate_2,Micro,Micro2
5720,16761,9089,5029,2727,13months-control-replicate_2,CA2,CA2-Ex
5721,15375,9104,4613,2732,13months-control-replicate_2,CA1,CA1-Ex
5722,314,9071,95,2722,13months-control-replicate_2,CTX-Ex,CTX-Ex2
5723,2305,9081,692,2725,13months-control-replicate_2,CA1,CA1-Ex
5724,16859,9075,5058,2723,13months-control-replicate_2,Micro,Micro1
5725,15722,9081,4717,2725,13months-control-replicate_2,CA1,CA1-Ex
5726,7093,9076,2128,2723,13months-control-replicate_2,Astro,Astro1
5727,6692,9082,2008,2725,13months-control-replicate_2,Inh,Cnr1
5728,2519,9073,756,2722,13months-control-replicate_2,CA1,CA1-Ex
5729,8974,9075,2693,2723,13months-control-replicate_2,Endo,Endo1
5730,17072,9072,5122,2722,13months-control-replicate_2,CA2,CA2-Ex
5731,15624,9061,4688,2719,13months-control-replicate_2,CA1,CA1-Ex
5732,15520,9076,4656,2723,13months-control-replicate_2,CA1,CA1-Ex
5733,19160,9058,5748,2718,13months-control-replicate_2,Inh,Sst
5734,1966,9071,590,2722,13months-control-replicate_2,CA1,CA1-Ex
5735,4740,9062,1422,2719,13months-control-replicate_2,Endo,Endo1
5736,17014,9055,5105,2717,13months-control-replicate_2,CA2,CA2-Ex
5737,219,9038,66,2712,13months-control-replicate_2,CA1,CA1-Ex
5738,8251,9047,2476,2715,13months-control-replicate_2,Astro,Astro1
5739,15800,9054,4740,2717,13months-control-replicate_2,CA1,CA1-Ex
5740,58,9047,18,2715,13months-control-replicate_2,Endo,Endo1
5741,19309,9040,5793,2712,13months-control-replicate_2,Astro,Astro2
5742,127,9029,38,2709,13months-control-replicate_2,CA2,CA2-Ex
5743,16942,9027,5083,2709,13months-control-replicate_2,CA1,CA1-Ex
5744,15411,9012,4624,2704,13months-control-replicate_2,CA1,CA1-Ex
5745,1851,9022,556,2707,13months-control-replicate_2,CA1,CA1-Ex
5746,16767,9008,5030,2703,13months-control-replicate_2,CTX-Ex,CTX-Ex3
5747,15017,8997,4505,2700,13months-control-replicate_2,CA2,CA2-Ex
5748,5088,8995,1527,2699,13months-control-replicate_2,Micro,Micro2
5749,507,8996,152,2699,13months-control-replicate_2,DG,DG
5750,9925,8997,2978,2700,13months-control-replicate_2,SMC,S1
5751,16274,8989,4883,2697,13months-control-replicate_2,CA3,CA3-Ex
5752,10593,8989,3178,2697,13months-control-replicate_2,Micro,Micro1
5753,15233,8991,4570,2698,13months-control-replicate_2,CA1,CA1-Ex
5754,2381,8990,715,2697,13months-control-replicate_2,CA1,CA1-Ex
5755,15686,8983,4706,2695,13months-control-replicate_2,CA2,CA2-Ex
5756,15509,8968,4653,2691,13months-control-replicate_2,CA1,CA1-Ex
5757,2529,8989,759,2697,13months-control-replicate_2,Micro,Micro1
5758,2135,8989,641,2697,13months-control-replicate_2,CA1,CA1-Ex
5759,15753,8989,4726,2697,13months-control-replicate_2,CA2,CA2-Ex
5760,16686,8994,5006,2699,13months-control-replicate_2,CA2,CA2-Ex
5761,15824,8981,4748,2695,13months-control-replicate_2,CA2,CA2-Ex
5762,19429,8980,5829,2694,13months-control-replicate_2,OPC,OPC
5763,19572,8979,5872,2694,13months-control-replicate_2,Oligo,Oligo1
5764,14896,8973,4469,2692,13months-control-replicate_2,CA1,CA1-Ex
5765,395,8975,119,2693,13months-control-replicate_2,CA1,CA1-Ex
5766,17006,8972,5102,2692,13months-control-replicate_2,CA3,CA3-Ex
5767,2033,8968,610,2691,13months-control-replicate_2,CA1,CA1-Ex
5768,14059,8968,4218,2691,13months-control-replicate_2,Oligo,Oligo1
5769,6489,8966,1947,2690,13months-control-replicate_2,Astro,Astro1
5770,12449,8963,3735,2689,13months-control-replicate_2,OPC,OPC
5771,16602,8963,4981,2689,13months-control-replicate_2,CA1,CA1-Ex
5772,16414,8966,4925,2690,13months-control-replicate_2,CA2,CA2-Ex
5773,8663,8952,2599,2686,13months-control-replicate_2,Astro,Astro2
5774,2258,8960,678,2688,13months-control-replicate_2,CA1,CA1-Ex
5775,80,8955,24,2687,13months-control-replicate_2,CA1,CA1-Ex
5776,9098,8965,2730,2690,13months-control-replicate_2,Inh,Cnr1
5777,15620,8952,4686,2686,13months-control-replicate_2,CA1,CA1-Ex
5778,16835,8958,5051,2688,13months-control-replicate_2,Inh,Vip
5779,8304,8931,2492,2680,13months-control-replicate_2,Inh,Lamp5
5780,1931,8943,580,2683,13months-control-replicate_2,CA1,CA1-Ex
5781,16717,8926,5015,2678,13months-control-replicate_2,CA2,CA2-Ex
5782,16155,8936,4847,2681,13months-control-replicate_2,CA2,CA2-Ex
5783,12361,8922,3709,2677,13months-control-replicate_2,Oligo,Oligo1
5784,12688,8925,3807,2678,13months-control-replicate_2,Endo,Endo1
5785,15850,8917,4755,2676,13months-control-replicate_2,OPC,OPC
5786,16342,8911,4903,2674,13months-control-replicate_2,CA1,CA1-Ex
5787,15763,8925,4729,2678,13months-control-replicate_2,CA2,CA2-Ex
5788,15343,8928,4603,2679,13months-control-replicate_2,CA1,CA1-Ex
5789,11,8930,4,2679,13months-control-replicate_2,CA1,CA1-Ex
5790,16925,8921,5078,2677,13months-control-replicate_2,SMC,S2
5791,16442,8893,4933,2668,13months-control-replicate_2,DG,DG
5792,1806,8911,542,2674,13months-control-replicate_2,CA1,CA1-Ex
5793,16240,8915,4872,2675,13months-control-replicate_2,CA2,CA2-Ex
5794,5533,8919,1660,2676,13months-control-replicate_2,Endo,Endo1
5795,5970,8914,1791,2675,13months-control-replicate_2,Astro,Astro2
5796,662,8893,199,2668,13months-control-replicate_2,CA1,CA1-Ex
5797,10151,8900,3046,2670,13months-control-replicate_2,Astro,Astro1
5798,8239,8884,2472,2666,13months-control-replicate_2,Inh,Lamp5
5799,15142,8884,4543,2666,13months-control-replicate_2,CA2,CA2-Ex
5800,2195,8882,659,2665,13months-control-replicate_2,CA1,CA1-Ex
5801,8983,8889,2695,2667,13months-control-replicate_2,Astro,Astro2
5802,16822,8879,5047,2664,13months-control-replicate_2,Endo,Endo1
5803,15604,8881,4682,2665,13months-control-replicate_2,CA1,CA1-Ex
5804,9148,8878,2745,2664,13months-control-replicate_2,Inh,Vip
5805,17128,8886,5139,2666,13months-control-replicate_2,CA2,CA2-Ex
5806,15751,8866,4726,2660,13months-control-replicate_2,CA2,CA2-Ex
5807,8509,8859,2553,2658,13months-control-replicate_2,Astro,Astro2
5808,13526,8860,4058,2658,13months-control-replicate_2,Endo,Endo1
5809,1951,8852,586,2656,13months-control-replicate_2,CA1,CA1-Ex
5810,16934,8843,5081,2653,13months-control-replicate_2,CTX-Ex,CTX-Ex2
5811,84,8842,26,2653,13months-control-replicate_2,Inh,Pvalb_Nog
5812,15455,8861,4637,2659,13months-control-replicate_2,CA1,CA1-Ex
5813,16237,8850,4871,2655,13months-control-replicate_2,CA2,CA2-Ex
5814,16703,8844,5011,2654,13months-control-replicate_2,Micro,Micro1
5815,17398,8853,5220,2656,13months-control-replicate_2,CA3,CA3-Ex
5816,7515,8843,2255,2653,13months-control-replicate_2,OPC,OPC
5817,17301,8871,5191,2662,13months-control-replicate_2,CA2,CA2-Ex
5818,15225,8836,4568,2651,13months-control-replicate_2,CA1,CA1-Ex
5819,576,8849,173,2655,13months-control-replicate_2,CA1,CA1-Ex
5820,8614,8832,2585,2650,13months-control-replicate_2,Oligo,Oligo1
5821,19155,8826,5747,2648,13months-control-replicate_2,Astro,Astro1
5822,15351,8818,4606,2646,13months-control-replicate_2,CA1,CA1-Ex
5823,1521,8845,457,2654,13months-control-replicate_2,CA1,CA1-Ex
5824,692,8800,208,2640,13months-control-replicate_2,Inh,Lamp5
5825,406,8825,122,2648,13months-control-replicate_2,CA1,CA1-Ex
5826,12606,8818,3782,2646,13months-control-replicate_2,Micro,Micro2
5827,1764,8821,530,2647,13months-control-replicate_2,CA1,CA1-Ex
5828,15552,8814,4666,2645,13months-control-replicate_2,CA1,CA1-Ex
5829,2089,8808,627,2643,13months-control-replicate_2,CA1,CA1-Ex
5830,9934,8809,2981,2643,13months-control-replicate_2,CTX-Ex,CTX-Ex2
5831,9252,8802,2776,2641,13months-control-replicate_2,Micro,Micro1
5832,1656,8821,497,2647,13months-control-replicate_2,CA1,CA1-Ex
5833,16199,8795,4860,2639,13months-control-replicate_2,CA3,CA3-Ex
5834,15687,8812,4706,2644,13months-control-replicate_2,Astro,Astro1
5835,15893,8793,4768,2638,13months-control-replicate_2,CA2,CA2-Ex
5836,2170,8788,651,2637,13months-control-replicate_2,CA1,CA1-Ex
5837,15798,8789,4740,2637,13months-control-replicate_2,CTX-Ex,CTX-Ex2
5838,16513,8808,4954,2643,13months-control-replicate_2,CTX-Ex,CTX-Ex2
5839,11705,8779,3512,2634,13months-control-replicate_2,Astro,Astro2
5840,16288,8674,4887,2603,13months-control-replicate_2,CA2,CA2-Ex
5841,8269,8765,2481,2630,13months-control-replicate_2,Endo,Endo2
5842,6025,8757,1808,2628,13months-control-replicate_2,SMC,S1
5843,4258,8772,1278,2632,13months-control-replicate_2,Micro,Micro1
5844,2015,8754,605,2627,13months-control-replicate_2,CA1,CA1-Ex
5845,17263,8741,5179,2623,13months-control-replicate_2,CA1,CA1-Ex
5846,584,8752,176,2626,13months-control-replicate_2,CA1,CA1-Ex
5847,15630,8762,4689,2629,13months-control-replicate_2,CA1,CA1-Ex
5848,8371,8778,2512,2634,13months-control-replicate_2,OPC,OPC
5849,16411,8681,4924,2605,13months-control-replicate_2,CA2,CA2-Ex
5850,19554,8750,5867,2625,13months-control-replicate_2,Astro,Astro2
5851,17174,8753,5153,2626,13months-control-replicate_2,CA2,CA2-Ex
5852,17345,8699,5204,2610,13months-control-replicate_2,CA2,CA2-Ex
5853,15403,8728,4621,2619,13months-control-replicate_2,CA2,CA2-Ex
5854,7229,8735,2169,2621,13months-control-replicate_2,Astro,Astro3
5855,1435,8739,431,2622,13months-control-replicate_2,CA1,CA1-Ex
5856,17031,8726,5110,2618,13months-control-replicate_2,CA3,CA3-Ex
5857,1893,8732,568,2620,13months-control-replicate_2,CA1,CA1-Ex
5858,15521,8733,4657,2620,13months-control-replicate_2,CA1,CA1-Ex
5859,808,8735,243,2621,13months-control-replicate_2,CA1,CA1-Ex
5860,19622,8720,5887,2616,13months-control-replicate_2,Oligo,Oligo1
5861,19169,8722,5751,2617,13months-control-replicate_2,Endo,Endo1
5862,9026,8712,2708,2614,13months-control-replicate_2,Astro,Astro1
5863,15708,8704,4713,2612,13months-control-replicate_2,CTX-Ex,CTX-Ex2
5864,1691,8712,508,2614,13months-control-replicate_2,CA1,CA1-Ex
5865,15820,8704,4746,2612,13months-control-replicate_2,CA2,CA2-Ex
5866,16818,8689,5046,2607,13months-control-replicate_2,CA2,CA2-Ex
5867,1580,8705,474,2612,13months-control-replicate_2,CA1,CA1-Ex
5868,15899,8690,4770,2607,13months-control-replicate_2,CA2,CA2-Ex
5869,946,8697,284,2610,13months-control-replicate_2,Astro,Astro1
5870,1176,8694,353,2609,13months-control-replicate_2,CA1,CA1-Ex
5871,1331,8693,400,2608,13months-control-replicate_2,Inh,Lamp5
5872,1772,8686,532,2606,13months-control-replicate_2,CA1,CA1-Ex
5873,507,8676,152,2603,13months-control-replicate_2,CA1,CA1-Ex
5874,15597,8670,4679,2601,13months-control-replicate_2,CA1,CA1-Ex
5875,423,8691,127,2608,13months-control-replicate_2,CA1,CA1-Ex
5876,18336,8672,5501,2602,13months-control-replicate_2,Micro,Micro2
5877,1045,8678,314,2604,13months-control-replicate_2,CA1,CA1-Ex
5878,18776,8662,5633,2599,13months-control-replicate_2,Astro,Astro2
5879,8679,8659,2604,2598,13months-control-replicate_2,Endo,Endo1
5880,12189,8659,3657,2598,13months-control-replicate_2,SMC,S1
5881,6782,8656,2035,2597,13months-control-replicate_2,Endo,Endo1
5882,15503,8648,4651,2595,13months-control-replicate_2,CA1,CA1-Ex
5883,1491,8645,448,2594,13months-control-replicate_2,CA1,CA1-Ex
5884,15208,8641,4563,2593,13months-control-replicate_2,CA1,CA1-Ex
5885,15717,8635,4715,2591,13months-control-replicate_2,CA2,CA2-Ex
5886,10248,8636,3075,2591,13months-control-replicate_2,Endo,Endo2
5887,16692,8649,5008,2595,13months-control-replicate_2,CA2,CA2-Ex
5888,642,8636,193,2591,13months-control-replicate_2,CA1,CA1-Ex
5889,9756,8632,2927,2590,13months-control-replicate_2,Oligo,Oligo1
5890,884,8606,266,2582,13months-control-replicate_2,CA1,CA1-Ex
5891,1836,8619,551,2586,13months-control-replicate_2,CA1,CA1-Ex
5892,774,8611,233,2584,13months-control-replicate_2,CA1,CA1-Ex
5893,11613,8620,3484,2586,13months-control-replicate_2,OPC,OPC
5894,7944,8615,2384,2585,13months-control-replicate_2,Endo,Endo1
5895,1684,8610,506,2583,13months-control-replicate_2,CA1,CA1-Ex
5896,17806,8615,5342,2585,13months-control-replicate_2,Astro,Astro1
5897,15935,8598,4781,2580,13months-control-replicate_2,CA1,CA1-Ex
5898,10103,8616,3031,2585,13months-control-replicate_2,OPC,OPC
5899,15810,8611,4743,2584,13months-control-replicate_2,CA2,CA2-Ex
5900,2192,8618,658,2586,13months-control-replicate_2,Endo,Endo1
5901,17439,8596,5232,2579,13months-control-replicate_2,CA1,CA1-Ex
5902,16737,8597,5021,2580,13months-control-replicate_2,CA2,CA2-Ex
5903,15398,8589,4620,2577,13months-control-replicate_2,CA1,CA1-Ex
5904,7603,8592,2281,2578,13months-control-replicate_2,Astro,Astro1
5905,9847,8590,2954,2577,13months-control-replicate_2,Astro,Astro1
5906,6421,8590,1927,2577,13months-control-replicate_2,Astro,Astro1
5907,16523,8567,4957,2571,13months-control-replicate_2,CA2,CA2-Ex
5908,1369,8576,411,2573,13months-control-replicate_2,CA1,CA1-Ex
5909,18816,8582,5645,2575,13months-control-replicate_2,Oligo,Oligo1
5910,1560,8562,468,2569,13months-control-replicate_2,CA1,CA1-Ex
5911,1944,8589,584,2577,13months-control-replicate_2,CA1,CA1-Ex
5912,8842,8559,2653,2568,13months-control-replicate_2,Astro,Astro3
5913,15506,8551,4652,2566,13months-control-replicate_2,CA1,CA1-Ex
5914,15999,8555,4800,2567,13months-control-replicate_2,CA3,CA3-Ex
5915,974,8560,293,2568,13months-control-replicate_2,CA1,CA1-Ex
5916,1117,8550,335,2565,13months-control-replicate_2,CA1,CA1-Ex
5917,15744,8546,4724,2564,13months-control-replicate_2,CA1,CA1-Ex
5918,9790,8544,2937,2564,13months-control-replicate_2,Micro,Micro1
5919,16665,8545,5000,2564,13months-control-replicate_2,CTX-Ex,CTX-Ex2
5920,1642,8531,493,2560,13months-control-replicate_2,CA1,CA1-Ex
5921,1482,8530,445,2559,13months-control-replicate_2,CA1,CA1-Ex
5922,5383,8536,1615,2561,13months-control-replicate_2,Astro,Astro2
5923,1254,8536,377,2561,13months-control-replicate_2,CA1,CA1-Ex
5924,15653,8533,4696,2560,13months-control-replicate_2,CA1,CA1-Ex
5925,15861,8529,4759,2559,13months-control-replicate_2,CA2,CA2-Ex
5926,7686,8520,2306,2556,13months-control-replicate_2,Oligo,Oligo1
5927,17512,8538,5254,2562,13months-control-replicate_2,CA3,CA3-Ex
5928,7181,8509,2155,2553,13months-control-replicate_2,Astro,Astro1
5929,18877,8510,5663,2553,13months-control-replicate_2,Astro,Astro1
5930,6204,8507,1862,2553,13months-control-replicate_2,Astro,Astro1
5931,532,8488,160,2547,13months-control-replicate_2,CA1,CA1-Ex
5932,694,8487,209,2547,13months-control-replicate_2,CA1,CA1-Ex
5933,17853,8473,5356,2542,13months-control-replicate_2,Astro,Astro1
5934,15963,8476,4789,2543,13months-control-replicate_2,CA3,CA3-Ex
